indicative present 2sg	կ'<X>ես	կը <X>ես	կ'<X>իս	կը <X>իս	կ'<X>ուիս	կը <X>ուիս	կ'<X>աս	կը <X>աս	կ'<X>ես, կ'<X>ուս	կը <X>ուս	կ'<X>ցնես	կը <X>ցնես	կ'<X>ցընես	կը <X>ձնես	կ'<X>անես	կը <X>անես	կ'<X>նիս	կը <X>նիս	կ'<X>չիս	կը <X>չիս	կ'<X>նաս	կը <X>նաս	կ'<X>նուս	կը <X>նուս	կ'<X>նաս	կ'<X>նես	կը <X>նաս	կը <X>նես	կ'<Xprs>աս	կ'<Xprs>ես	կը <X>չիս		<X>նաս	կ'<X>էիր	<X>իս	<X>ես	<X>աս	ես	կ'<Xprs>աս	կու <Xprs>աս	կու <X>աս	կու <Xprs>աս	կ'<X>ես	կը <X>ես	կ'<Xprs>աս	կը <Xprs>աս	կ'<X>նես	կը <Xprs>աս	կը <Xprs>ես	կը <X>իս	կ'<Xprs>աս	կը <Xprs>ես	կը <X>իս	կ'<X>իս	կ'<Xprs>ես	կ'<X>ես	կը <Xprs>նես	կ'<Xprs>աս	կը <X>նես	կը <X>աս	կը <X>աս	կը <X>իս	կ'<Xprs>ես	կը <Xprs>իս
indicative present 3pl	կ'<X>են	կը <X>են	կ'<X>ին	կը <X>ին	կ'<X>ուին	կը <X>ուին	կ'<X>ան	կը <X>ան	կ'<X>են, կ'<X>ուն	կը <X>ուն	կ'<X>ցնեն	կը <X>ցնեն	կ'<X>ցընեն	կը <X>ձնեն	կ'<X>անեն	կը <X>անեն	կ'<X>նին	կը <X>նին	կ'<X>չին	կը <X>չին	կ'<X>նան	կը <X>նան	կ'<X>նուն	կը <X>նուն	կ'<X>նան	կ'<X>նեն	կը <X>նան	կը <X>նեն	կ'<Xprs>ան	կ'<Xprs>են	կը <X>չին		<X>նան	կ'<X>էին	<X>ին	<X>են	<X>ան	են	կ'<Xprs>ան	կու <Xprs>ան	կու <X>ան	կու <Xprs>ան	կ'<X>են	կը <X>են	կ'<Xprs>ան	կը <Xprs>ան	կ'<X>նեն	կը <Xprs>ան	կը <Xprs>են	կը <X>ին	կ'<Xprs>ան	կը <Xprs>են	կը <X>ին	կ'<X>ին	կ'<Xprs>են	կ'<X>են	կը <Xprs>նեն	կ'<Xprs>ան	կը <X>նեն	կը <X>ան	կը <X>ան	կը <X>ին	կ'<Xprs>են	կը <Xprs>ին
indicative present 3sg	կ'<X>է	կը <X>է	կ'<X>ի	կը <X>ի	կ'<X>ուի	կը <X>ուի	կ'<X>այ	կը <X>այ	կ'<X>է, կ'<X>ու	կը <X>ու	կ'<X>ցնէ	կը <X>ցնէ	կ'<X>ցընէ	կը <X>ձնէ	կ'<X>անէ	կը <X>անէ	կ'<X>նի	կը <X>նի	կ'<X>չի	կը <X>չի	կ'<X>նայ	կը <X>նայ	կ'<X>նու	կը <X>նու	կ'<X>նայ	կ'<X>նէ	կը <X>նայ	կը <X>նէ	կ'<Xprs>այ	կ'<Xprs>է	կը <X>չի		<X>նայ	կ'<X>էր	<X>ի	<X>է	<X>այ	է	կ'<Xprs>այ	կու <Xprs>այ	կու <X>այ	կու <Xprs>այ	կ'<X>է	կը <X>է	կ'<Xprs>այ	կը <Xprs>այ	կ'<X>նէ	կը <Xprs>այ	կը <Xprs>է	կը <X>ի	կ'<Xprs>այ	կը <Xprs>է	կը <X>ի	կ'<X>ի	կ'<Xprs>է	կ'<X>է	կը <Xprs>նէ	կ'<Xprs>այ	կը <X>նէ	կը <X>այ	կը <X>այ	կը <X>ի	կ'<Xprs>է	կը <Xprs>ի
infinitival	<X>ել	<X>ել	<X>իլ	<X>իլ	<X>ուիլ	<X>ուիլ	<X>ալ	<X>ալ	<X>ուլ	<X>ուլ	<X>ցնել	<X>ցնել	<X>ցընել	<X>ձնել	<X>անել	<X>անել	<X>նիլ	<X>նիլ	<X>չիլ	<X>չիլ	<X>նալ	<X>նալ	<X>նուլ	<X>նուլ	<X>նալ	<X>նել	<X>նալ	<X>նել	<Xprs>ալ	<Xprs>ել	<X>չիլ	<X>նալ		<X>իլ					<Xprs>ալ	<Xprs>ալ	<X>ալ	<Xprs>ալ	<X>ել	<X>ել	<Xprs>ալ	<Xprs>ալ	<X>նել	<Xprs>ալ	<Xprs>ել	<X>իլ	<Xprs>ալ	<Xprs>ել	<X>իլ	<X>իլ	<Xprs>ել	<X>ել	<Xprs>նել	<Xprs>ալ	<X>նել	<X>ալ	<X>ալ	<X>իլ	<Xprs>ել	<Xprs>իլ
negative future participle	չ<X>ելու	չ<X>ելու	չ<X>ելու	չ<X>ելու	չ<X>ուելու	չ<X>ուելու	չ<X>ալու	չ<X>ալու	չ<X>ելու	չ<X>ելու	չ<X>ցնելու	չ<X>ցնելու	չ<X>ցընելու	չ<X>ձնելու	չ<X>անելու	չ<X>անելու	չ<X>նելու	չ<X>նելու	չ<X>չելու	չ<X>չելու	չ<X>նալու	չ<X>նալու	չ<X>նելու	չ<X>նելու	չ<X>նալու	չ<X>նելու	չ<X>նալու	չ<X>նելու	չ<Xprs>ալու	չ<Xprs>ելու	չ<X>չելու	չ<X>նալու		չ<X>ելու					չ<Xprs>ալու	չ<Xprs>ալու	չ<X>ալու	չ<Xprs>ալու	չ<X>ելու	չ<X>ելու	չ<Xprs>ալու	չ<Xprs>ալու	չ<X>նելու	չ<Xprs>ալու	չ<Xprs>ելու	չ<X>ելու	չ<Xprs>ալու	չ<Xprs>ելու	չ<X>ելու	չ<X>ելու	չ<Xprs>ելու	չ<X>ելու	չ<Xprs>նելու	չ<Xprs>ալու	չ<X>նելու	չ<X>ալու	չ<X>ալու	չ<X>ելու	չ<Xprs>ելու	չ<Xprs>ելու
negative indicative past 1pl	չ<X>եցինք	չ<X>եցինք	չ<X>եցանք	չ<X>եցանք	չ<X>ուեցանք	չ<X>ուեցանք	չ<X>ացինք	չ<X>ացինք	չ<X>ուցինք	չ<X>ուցինք, չ<X>ինք	չ<X>ցուցինք	չ<X>ցուցինք	չ<X>ցուցինք	չ<X>ձուցինք	չ<X>ինք	չ<X>ինք	չ<X>անք	չ<X>անք	չ<X>անք	չ<X>անք	չ<X>ցանք	չ<X>ցանք	չ<X>ուանք	չ<X>նեցինք	չ<X>անք	չ<X>անք	չ<X>անք	չ<X>անք	չ<Xpst>անք	չ<Xpst>անք	չ<X>անք		չ<X>ցանք						չ<Xpst>անք	չ<Xpst>անք	չ<X>ացինք	չ<Xpst>ինք	չ<X>ինք	չ<X>ինք	չ<Xpst>անք	չ<Xpst>անք	չ<X>ինք	չ<Xpst>ինք	չ<Xpst>ինք	չ<X>անք	չ<Xpst>ացինք	չ<Xpst>ինք	չ<X>անք	չ<X>եցանք, չ<X>եցինք	չ<Xpst>ինք	չ<X>ինք	չ<Xprs>անք, չ<Xprs>ինք	չ<Xpst>անք	չ<X>անք, չ<X>ինք	չ<X>ացինք, չ<X>ցանք	չ<X>ացինք	չ<X>եցանք, չ<X>անք	չ<Xpst>անք	չ<Xpst>ինք
negative indicative past 1sg	չ<X>եցի	չ<X>եցի	չ<X>եցայ	չ<X>եցայ	չ<X>ուեցայ	չ<X>ուեցայ	չ<X>ացի	չ<X>ացի	չ<X>ուցի	չ<X>ուցի, չ<X>ի	չ<X>ցուցի	չ<X>ցուցի	չ<X>ցուցի	չ<X>ձուցի	չ<X>ի	չ<X>ի	չ<X>այ	չ<X>այ	չ<X>այ	չ<X>այ	չ<X>ցայ	չ<X>ցայ	չ<X>ուայ	չ<X>նեցի	չ<X>այ	չ<X>այ	չ<X>այ	չ<X>այ	չ<Xpst>այ	չ<Xpst>այ	չ<X>այ		չ<X>ցայ						չ<Xpst>այ	չ<Xpst>այ	չ<X>ացի	չ<Xpst>ի	չ<X>ի	չ<X>ի	չ<Xpst>այ	չ<Xpst>այ	չ<X>ի	չ<Xpst>ի	չ<Xpst>ի	չ<X>այ	չ<Xpst>ացի	չ<Xpst>ի	չ<X>այ	չ<X>եցայ, չ<X>եցի	չ<Xpst>ի	չ<X>ի	չ<Xprs>այ, չ<Xprs>ի	չ<Xpst>այ	չ<X>այ, չ<X>ի	չ<X>ացի, չ<X>ցայ	չ<X>ացի	չ<X>եցայ, չ<X>այ	չ<Xpst>այ	չ<Xpst>ի
negative indicative past 2pl	չ<X>եցիք	չ<X>եցիք	չ<X>եցաք	չ<X>եցաք	չ<X>ուեցաք	չ<X>ուեցաք	չ<X>ացիք	չ<X>ացիք	չ<X>ուցիք	չ<X>ուցիք, չ<X>իք	չ<X>ցուցիք	չ<X>ցուցիք	չ<X>ցուցիք	չ<X>ձուցիք	չ<X>իք	չ<X>իք	չ<X>աք	չ<X>աք	չ<X>աք	չ<X>աք	չ<X>ցաք	չ<X>ցաք	չ<X>ուաք	չ<X>նեցիք	չ<X>աք	չ<X>աք	չ<X>աք	չ<X>աք	չ<Xpst>աք	չ<Xpst>աք	չ<X>աք		չ<X>ցաք						չ<Xpst>աք	չ<Xpst>աք	չ<X>ացիք	չ<Xpst>իք	չ<X>իք	չ<X>իք	չ<Xpst>աք	չ<Xpst>աք	չ<X>իք	չ<Xpst>իք	չ<Xpst>իք	չ<X>աք	չ<Xpst>ացիք	չ<Xpst>իք	չ<X>աք	չ<X>եցաք, չ<X>եցիք	չ<Xpst>իք	չ<X>իք	չ<Xprs>աք, չ<Xprs>իք	չ<Xpst>աք	չ<X>աք, չ<X>իք	չ<X>ացիք, չ<X>ցաք	չ<X>ացիք	չ<X>եցաք, չ<X>աք	չ<Xpst>աք	չ<Xpst>իք
negative indicative past 2sg	չ<X>եցիր	չ<X>եցիր	չ<X>եցար	չ<X>եցար	չ<X>ուեցար	չ<X>ուեցար	չ<X>ացիր	չ<X>ացիր	չ<X>ուցիր	չ<X>ուցիր, չ<X>իր	չ<X>ցուցիր	չ<X>ցուցիր	չ<X>ցուցիր	չ<X>ձուցիր	չ<X>իր	չ<X>իր	չ<X>ար	չ<X>ար	չ<X>ար	չ<X>ար	չ<X>ցար	չ<X>ցար	չ<X>ուար	չ<X>նեցիր	չ<X>ար	չ<X>ար	չ<X>ար	չ<X>ար	չ<Xpst>ար	չ<Xpst>ար	չ<X>ար		չ<X>ցար						չ<Xpst>ար	չ<Xpst>ար	չ<X>ացիր	չ<Xpst>իր	չ<X>իր	չ<X>իր	չ<Xpst>ար	չ<Xpst>ար	չ<X>իր	չ<Xpst>իր	չ<Xpst>իր	չ<X>ար	չ<Xpst>ացիր	չ<Xpst>իր	չ<X>ար	չ<X>եցար, չ<X>եցիր	չ<Xpst>իր	չ<X>իր	չ<Xprs>ար, չ<Xprs>իր	չ<Xpst>ար	չ<X>ար, չ<X>իր	չ<X>ացիր, չ<X>ցար	չ<X>ացիր	չ<X>եցար, չ<X>ար	չ<Xpst>ար	չ<Xpst>իր
negative indicative past 3pl	չ<X>եցին	չ<X>եցին	չ<X>եցան	չ<X>եցան	չ<X>ուեցան	չ<X>ուեցան	չ<X>ացին	չ<X>ացին	չ<X>ուցին	չ<X>ուցին, չ<X>ին	չ<X>ցուցին	չ<X>ցուցին	չ<X>ցուցին	չ<X>ձուցին	չ<X>ին	չ<X>ին	չ<X>ան	չ<X>ան	չ<X>ան	չ<X>ան	չ<X>ցան	չ<X>ցան	չ<X>ուան	չ<X>նեցին	չ<X>ան	չ<X>ան	չ<X>ան	չ<X>ան	չ<Xpst>ան	չ<Xpst>ան	չ<X>ան		չ<X>ցան						չ<Xpst>ան	չ<Xpst>ան	չ<X>ացին	չ<Xpst>ին	չ<X>ին	չ<X>ին	չ<Xpst>ան	չ<Xpst>ան	չ<X>ին	չ<Xpst>ին	չ<Xpst>ին	չ<X>ան	չ<Xpst>ացին	չ<Xpst>ին	չ<X>ան	չ<X>եցան, չ<X>եցին	չ<Xpst>ին	չ<X>ին	չ<Xprs>ան, չ<Xprs>ին	չ<Xpst>ան	չ<X>ան, չ<X>ին	չ<X>ացին, չ<X>ցան	չ<X>ացին	չ<X>եցան, չ<X>ան	չ<Xpst>ան	չ<Xpst>ին
negative indicative past 3sg	չ<X>եց	չ<X>եց	չ<X>եցաւ	չ<X>եցաւ	չ<X>ուեցաւ	չ<X>ուեցաւ	չ<X>աց	չ<X>աց	չ<X>ուց	չ<X>ուց, չ<X>	չ<X>ցուց	չ<X>ցուց	չ<X>ցուց	չ<X>ձուց	չ<X>	չ<X>	չ<X>աւ	չ<X>աւ	չ<X>աւ	չ<X>աւ	չ<X>ցաւ	չ<X>ցաւ	չ<X>ուաւ	չ<X>նեց	չ<X>աւ	չ<X>աւ	չ<X>աւ	չ<X>աւ	չ<Xpst>աւ	չ<Xpst>աւ	չ<X>աւ		չ<X>ցաւ						չ<Xpst>աւ	չ<Xpst>աւ	չ<X>ացաւ	չ<Xpst>աւ	չ<X>աւ	չ<X>աւ	չ<Xpst>աւ	չ<Xpst>աւ	չ<X>աւ	չ<Xpst>աւ	չ<Xpst>աւ	չ<X>աւ	չ<Xps3>աց	չ<Xpst>աւ	չ<X>աւ	չ<X>եց, չ<X>եցաւ	չ<Xpst>աւ	չ<X>աւ	չ<Xprs>աւ	չ<Xpst>աւ	չ<X>աւ	չ<X>աց, չ<X>ցաւ	չ<X>աց	չ<X>եցաւ, չ<X>աւ	չ<Xpst>աւ	չ<Xpst>աւ
negative indicative past imperfect 1pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		չ<X>էինք	periphrasis	չ<X>այինք	չէինք	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative past imperfect 1sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		չ<X>էի	periphrasis	չ<X>այի	չէի	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative past imperfect 2pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		չ<X>էիք	periphrasis	չ<X>այիք	չէիք	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative past imperfect 2sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		չ<X>էիր	periphrasis	չ<X>այիր	չէիր	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative past imperfect 3pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		չ<X>էին	periphrasis	չ<X>ային	չէին	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative past imperfect 3sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		չ<X>էր	periphrasis	չ<X>ար	չէր	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 1pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		չ<X>ինք	periphrasis	չ<X>անք	չենք	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 1sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		չ<X>իմ	periphrasis	չ<X>ամ	չեմ	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 2pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		չ<X>իք	periphrasis	չ<X>աք	չէք	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 2sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		չ<X>իս	periphrasis	չ<X>աս	չես	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 3pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		չ<X>ին	periphrasis	չ<X>ան	չեն	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 3sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		չ<X>ի	periphrasis	չ<X>այ	չէ	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative infinitival	չ<X>ել	չ<X>ել	չ<X>իլ	չ<X>իլ	չ<X>ուիլ	չ<X>ուիլ	չ<X>ալ	չ<X>ալ	չ<X>ուլ	չ<X>ուլ	չ<X>ցնել	չ<X>ցնել	չ<X>ցընել	չ<X>ձնել	չ<X>անել	չ<X>անել	չ<X>նիլ	չ<X>նիլ	չ<X>չիլ	չ<X>չիլ	չ<X>նալ	չ<X>նալ	չ<X>նուլ	չ<X>նուլ	չ<X>նալ	չ<X>նել	չ<X>նալ	չ<X>նել	չ<Xprs>ալ	չ<Xprs>ել	չ<X>չիլ	չ<X>նալ		չ<X>իլ					չ<Xprs>ալ	չ<Xprs>ալ	չ<X>ալ	չ<Xprs>ալ	չ<X>ել	չ<X>ել	չ<Xprs>ալ	չ<Xprs>ալ	չ<X>նել	չ<Xprs>ալ	չ<Xprs>ել	չ<X>իլ	չ<Xprs>ալ	չ<Xprs>ել	չ<X>իլ	չ<X>իլ	չ<Xprs>ել	չ<X>ել	չ<Xprs>նել	չ<Xprs>ալ	չ<X>նել	չ<X>ալ	չ<X>ալ	չ<X>իլ	չ<Xprs>ել	չ<Xprs>իլ
negative perfect participle	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ուած	չ<X>ուած	չ<X>ացած	չ<X>ացած	չ<X>ած, չ<X>ուցած	չ<X>ած, չ<X>ուցած	չ<X>ցուցած	չ<X>ցուցած	չ<X>ցուցած	չ<X>ձուցած	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ցած	չ<X>ցած	չ<X>ուած	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ած	չ<Xpst>ած	չ<Xpst>ած	չ<X>ած		չ<X>ցած						չ<Xpst>ած	չ<Xpst>ած	չ<X>ացած	չ<Xpst>ած	չ<X>ած	չ<X>ած	չ<Xpst>ած	չ<Xpst>ած	չ<X>ած	չ<Xpst>ած	չ<Xpst>ած	չ<X>ած	չ<Xpst>ացած	չ<Xpst>ած	չ<X>ած	չ<X>ած	չ<Xpst>ած	չ<X>ած	չ<Xprs>ած	չ<Xpst>ած	չ<X>ած	չ<X>ցած	չ<X>ացած	չ<X>ած	չ<Xpst>ած	չ<Xpst>ած
negative prospective participle	չ<X>ելիք	չ<X>ելիք	չ<X>ելիք	չ<X>ելիք	չ<X>ուելիք	չ<X>ուելիք	չ<X>ալիք	չ<X>ալիք	չ<X>ելիք	չ<X>ելիք	չ<X>ցնելիք	չ<X>ցնելիք	չ<X>ցընելիք	չ<X>ձնելիք	չ<X>անելիք	չ<X>անելիք	չ<X>նելիք	չ<X>նելիք	չ<X>չելիք	չ<X>չելիք	չ<X>նալիք	չ<X>նալիք	չ<X>նելիք	չ<X>նելիք	չ<X>նալիք	չ<X>նելիք	չ<X>նալիք	չ<X>նելիք	չ<Xprs>ալիք	չ<Xprs>ելիք	չ<X>չելիք	չ<X>նալիք		չ<X>ելիք					չ<Xprs>ալիք	չ<Xprs>ալիք	չ<X>ալիք	չ<Xprs>ալիք	չ<X>ելիք	չ<X>ելիք	չ<Xprs>ալիք	չ<Xprs>ալիք	չ<X>նելիք	չ<Xprs>ալիք	չ<Xprs>ելիք	չ<X>ելիք	չ<Xprs>ալիք	չ<Xprs>ելիք	չ<X>ելիք	չ<X>ելիք	չ<Xprs>ելիք	չ<X>ելիք	չ<Xprs>նելիք	չ<Xprs>ալիք	չ<X>նելիք	չ<X>ալիք	չ<X>ալիք	չ<X>ելիք	չ<Xprs>ելիք	չ<Xprs>ելիք
negative subject participle	չ<X>ող	չ<X>ող	չ<X>ող	չ<X>ող	չ<X>ուող	չ<X>ուող	չ<X>ացող	չ<X>ացող	չ<X>ող, չ<X>ուցող	չ<X>ող, չ<X>ուցող	չ<X>ցնող	չ<X>ցնող	չ<X>ցնող	չ<X>ձնող	չ<X>անող	չ<X>անող	չ<X>նող	չ<X>նող			չ<X>ցող	չ<X>ցող	չ<X>ուող	չ<X>նող, չ<X>ող	չ<X>նող	չ<X>նող	չ<X>նող	չ<X>նող	չ<Xprs>ող	չ<Xprs>ող	չ<X>չող		չ<X>ցող						չ<Xpst>ող	չ<Xpst>ող	չ<X>ացող	չ<Xpst>ող	չ<X>ող	չ<X>ող	չ<Xpst>ող	չ<Xpst>ող	չ<X>նող	չ<Xpst>ող	չ<Xprs>ող	չ<X>ող	չ<Xpst>ացող	չ<Xprs>ող	չ<X>ող	չ<X>ող	չ<Xprs>ող	չ<X>ող	չ<Xprs>նող	չ<Xpst>ող	չ<X>նող	չ<X>ցող	չ<X>ացող	չ<X>ող	չ<Xprs>ող	չ<Xprs>ող
