indicative present 3sg	g'<X>e	gə <X>e	g'<X>i	gə <X>i	g'<X>vi	gə <X>vi	g'<X>a	gə <X>a	g'<X>e, g'<X>u	gə <X>u	g'<X>t͡sne	gə <X>t͡sne	g'<X>t͡səne	gə <X>t͡sne	g'<X>ane	gə <X>ane	g'<X>ni	gə <X>ni	g'<X>t͡ʃi	gə <X>t͡ʃi	g'<X>na	gə <X>na	g'<X>nu	gə <X>nu	g'<X>na	g'<X>ne	gə <X>na	gə <X>ne	g'<Xprs>a	g'<Xprs>e	gə <X>t͡ʃi		<X>na	g'<X>er	<X>i	<X>e	<X>a	e	g'<Xprs>a	gu <Xprs>a	gu <X>a	gu <Xprs>a	g'<X>e	gə <X>e	g'<Xprs>a	gə <Xprs>a	g'<X>ne	gə <Xprs>a	gə <Xprs>e	gə <X>i	g'<Xprs>a	gə <Xprs>e	gə <X>i	g'<X>i	g'<Xprs>e	g'<X>e	gə <Xprs>ne	g'<Xprs>a	gə <X>ne	gə <X>a	gə <X>a	gə <X>i	g'<Xprs>e	gə <Xprs>i
infinitival	<X>el	<X>el	<X>il	<X>il	<X>vil	<X>vil	<X>al	<X>al	<X>ul	<X>ul	<X>t͡snel	<X>t͡snel	<X>t͡sənel	<X>t͡snel	<X>anel	<X>anel	<X>nil	<X>nil	<X>t͡ʃil	<X>t͡ʃil	<X>nal	<X>nal	<X>nul	<X>nul	<X>nal	<X>nel	<X>nal	<X>nel	<Xprs>al	<Xprs>el	<X>t͡ʃil	<X>nal		<X>il					<Xprs>al	<Xprs>al	<X>al	<Xprs>al	<X>el	<X>el	<Xprs>al	<Xprs>al	<X>nel	<Xprs>al	<Xprs>el	<X>il	<Xprs>al	<Xprs>el	<X>il	<X>il	<Xprs>el	<X>el	<Xprs>nel	<Xprs>al	<X>nel	<X>al	<X>al	<X>il	<Xprs>el	<Xprs>il
negative future participle	t͡ʃ<X>elu	t͡ʃ<X>elu	t͡ʃ<X>elu	t͡ʃ<X>elu	t͡ʃ<X>velu	t͡ʃ<X>velu	t͡ʃ<X>alu	t͡ʃ<X>alu	t͡ʃ<X>elu	t͡ʃ<X>elu	t͡ʃ<X>t͡snelu	t͡ʃ<X>t͡snelu	t͡ʃ<X>t͡sənelu	t͡ʃ<X>t͡snelu	t͡ʃ<X>anelu	t͡ʃ<X>anelu	t͡ʃ<X>nelu	t͡ʃ<X>nelu	t͡ʃ<X>t͡ʃelu	t͡ʃ<X>t͡ʃelu	t͡ʃ<X>nalu	t͡ʃ<X>nalu	t͡ʃ<X>nelu	t͡ʃ<X>nelu	t͡ʃ<X>nalu	t͡ʃ<X>nelu	t͡ʃ<X>nalu	t͡ʃ<X>nelu	t͡ʃ<Xprs>alu	t͡ʃ<Xprs>elu	t͡ʃ<X>t͡ʃelu	t͡ʃ<X>nalu		t͡ʃ<X>elu					t͡ʃ<Xprs>alu	t͡ʃ<Xprs>alu	t͡ʃ<X>alu	t͡ʃ<Xprs>alu	t͡ʃ<X>elu	t͡ʃ<X>elu	t͡ʃ<Xprs>alu	t͡ʃ<Xprs>alu	t͡ʃ<X>nelu	t͡ʃ<Xprs>alu	t͡ʃ<Xprs>elu	t͡ʃ<X>elu	t͡ʃ<Xprs>alu	t͡ʃ<Xprs>elu	t͡ʃ<X>elu	t͡ʃ<X>elu	t͡ʃ<Xprs>elu	t͡ʃ<X>elu	t͡ʃ<Xprs>nelu	t͡ʃ<Xprs>alu	t͡ʃ<X>nelu	t͡ʃ<X>alu	t͡ʃ<X>alu	t͡ʃ<X>elu	t͡ʃ<Xprs>elu	t͡ʃ<Xprs>elu
negative indicative past 1pl	t͡ʃ<X>et͡sink	t͡ʃ<X>et͡sink	t͡ʃ<X>et͡sank	t͡ʃ<X>et͡sank	t͡ʃ<X>vet͡sank	t͡ʃ<X>vet͡sank	t͡ʃ<X>at͡sink	t͡ʃ<X>at͡sink	t͡ʃ<X>ut͡sink	t͡ʃ<X>ut͡sink, t͡ʃ<X>ink	t͡ʃ<X>t͡sut͡sink	t͡ʃ<X>t͡sut͡sink	t͡ʃ<X>t͡sut͡sink	t͡ʃ<X>t͡sut͡sink	t͡ʃ<X>ink	t͡ʃ<X>ink	t͡ʃ<X>ank	t͡ʃ<X>ank	t͡ʃ<X>ank	t͡ʃ<X>ank	t͡ʃ<X>t͡sank	t͡ʃ<X>t͡sank	t͡ʃ<X>vank	t͡ʃ<X>net͡sink	t͡ʃ<X>ank	t͡ʃ<X>ank	t͡ʃ<X>ank	t͡ʃ<X>ank	t͡ʃ<Xpst>ank	t͡ʃ<Xpst>ank	t͡ʃ<X>ank		t͡ʃ<X>t͡sank						t͡ʃ<Xpst>ank	t͡ʃ<Xpst>ank	t͡ʃ<X>at͡sink	t͡ʃ<Xpst>ink	t͡ʃ<X>ink	t͡ʃ<X>ink	t͡ʃ<Xpst>ank	t͡ʃ<Xpst>ank	t͡ʃ<X>ink	t͡ʃ<Xpst>ink	t͡ʃ<Xpst>ink	t͡ʃ<X>ank	t͡ʃ<Xpst>at͡sink	t͡ʃ<Xpst>ink	t͡ʃ<X>ank	t͡ʃ<X>et͡sank, t͡ʃ<X>et͡sink	t͡ʃ<Xpst>ink	t͡ʃ<X>ink	t͡ʃ<Xprs>ank, t͡ʃ<Xprs>ink	t͡ʃ<Xpst>ank	t͡ʃ<X>ank, t͡ʃ<X>ink	t͡ʃ<X>at͡sink, t͡ʃ<X>t͡sank	t͡ʃ<X>at͡sink	t͡ʃ<X>et͡sank, t͡ʃ<X>ank	t͡ʃ<Xpst>ank	t͡ʃ<Xpst>ink
negative indicative past 1sg	t͡ʃ<X>et͡si	t͡ʃ<X>et͡si	t͡ʃ<X>et͡sa	t͡ʃ<X>et͡sa	t͡ʃ<X>vet͡sa	t͡ʃ<X>vet͡sa	t͡ʃ<X>at͡si	t͡ʃ<X>at͡si	t͡ʃ<X>ut͡si	t͡ʃ<X>ut͡si, t͡ʃ<X>i	t͡ʃ<X>t͡sut͡si	t͡ʃ<X>t͡sut͡si	t͡ʃ<X>t͡sut͡si	t͡ʃ<X>t͡sut͡si	t͡ʃ<X>i	t͡ʃ<X>i	t͡ʃ<X>a	t͡ʃ<X>a	t͡ʃ<X>a	t͡ʃ<X>a	t͡ʃ<X>t͡sa	t͡ʃ<X>t͡sa	t͡ʃ<X>va	t͡ʃ<X>net͡si	t͡ʃ<X>a	t͡ʃ<X>a	t͡ʃ<X>a	t͡ʃ<X>a	t͡ʃ<Xpst>a	t͡ʃ<Xpst>a	t͡ʃ<X>a		t͡ʃ<X>t͡sa						t͡ʃ<Xpst>a	t͡ʃ<Xpst>a	t͡ʃ<X>at͡si	t͡ʃ<Xpst>i	t͡ʃ<X>i	t͡ʃ<X>i	t͡ʃ<Xpst>a	t͡ʃ<Xpst>a	t͡ʃ<X>i	t͡ʃ<Xpst>i	t͡ʃ<Xpst>i	t͡ʃ<X>a	t͡ʃ<Xpst>at͡si	t͡ʃ<Xpst>i	t͡ʃ<X>a	t͡ʃ<X>et͡sa, t͡ʃ<X>et͡si	t͡ʃ<Xpst>i	t͡ʃ<X>i	t͡ʃ<Xprs>a, t͡ʃ<Xprs>i	t͡ʃ<Xpst>a	t͡ʃ<X>a, t͡ʃ<X>i	t͡ʃ<X>at͡si, t͡ʃ<X>t͡sa	t͡ʃ<X>at͡si	t͡ʃ<X>et͡sa, t͡ʃ<X>a	t͡ʃ<Xpst>a	t͡ʃ<Xpst>i
negative indicative past 2pl	t͡ʃ<X>et͡sik	t͡ʃ<X>et͡sik	t͡ʃ<X>et͡sak	t͡ʃ<X>et͡sak	t͡ʃ<X>vet͡sak	t͡ʃ<X>vet͡sak	t͡ʃ<X>at͡sik	t͡ʃ<X>at͡sik	t͡ʃ<X>ut͡sik	t͡ʃ<X>ut͡sik, t͡ʃ<X>ik	t͡ʃ<X>t͡sut͡sik	t͡ʃ<X>t͡sut͡sik	t͡ʃ<X>t͡sut͡sik	t͡ʃ<X>t͡sut͡sik	t͡ʃ<X>ik	t͡ʃ<X>ik	t͡ʃ<X>ak	t͡ʃ<X>ak	t͡ʃ<X>ak	t͡ʃ<X>ak	t͡ʃ<X>t͡sak	t͡ʃ<X>t͡sak	t͡ʃ<X>vak	t͡ʃ<X>net͡sik	t͡ʃ<X>ak	t͡ʃ<X>ak	t͡ʃ<X>ak	t͡ʃ<X>ak	t͡ʃ<Xpst>ak	t͡ʃ<Xpst>ak	t͡ʃ<X>ak		t͡ʃ<X>t͡sak						t͡ʃ<Xpst>ak	t͡ʃ<Xpst>ak	t͡ʃ<X>at͡sik	t͡ʃ<Xpst>ik	t͡ʃ<X>ik	t͡ʃ<X>ik	t͡ʃ<Xpst>ak	t͡ʃ<Xpst>ak	t͡ʃ<X>ik	t͡ʃ<Xpst>ik	t͡ʃ<Xpst>ik	t͡ʃ<X>ak	t͡ʃ<Xpst>at͡sik	t͡ʃ<Xpst>ik	t͡ʃ<X>ak	t͡ʃ<X>et͡sak, t͡ʃ<X>et͡sik	t͡ʃ<Xpst>ik	t͡ʃ<X>ik	t͡ʃ<Xprs>ak, t͡ʃ<Xprs>ik	t͡ʃ<Xpst>ak	t͡ʃ<X>ak, t͡ʃ<X>ik	t͡ʃ<X>at͡sik, t͡ʃ<X>t͡sak	t͡ʃ<X>at͡sik	t͡ʃ<X>et͡sak, t͡ʃ<X>ak	t͡ʃ<Xpst>ak	t͡ʃ<Xpst>ik
negative indicative past 2sg	t͡ʃ<X>et͡sir	t͡ʃ<X>et͡sir	t͡ʃ<X>et͡sar	t͡ʃ<X>et͡sar	t͡ʃ<X>vet͡sar	t͡ʃ<X>vet͡sar	t͡ʃ<X>at͡sir	t͡ʃ<X>at͡sir	t͡ʃ<X>ut͡sir	t͡ʃ<X>ut͡sir, t͡ʃ<X>ir	t͡ʃ<X>t͡sut͡sir	t͡ʃ<X>t͡sut͡sir	t͡ʃ<X>t͡sut͡sir	t͡ʃ<X>t͡sut͡sir	t͡ʃ<X>ir	t͡ʃ<X>ir	t͡ʃ<X>ar	t͡ʃ<X>ar	t͡ʃ<X>ar	t͡ʃ<X>ar	t͡ʃ<X>t͡sar	t͡ʃ<X>t͡sar	t͡ʃ<X>var	t͡ʃ<X>net͡sir	t͡ʃ<X>ar	t͡ʃ<X>ar	t͡ʃ<X>ar	t͡ʃ<X>ar	t͡ʃ<Xpst>ar	t͡ʃ<Xpst>ar	t͡ʃ<X>ar		t͡ʃ<X>t͡sar						t͡ʃ<Xpst>ar	t͡ʃ<Xpst>ar	t͡ʃ<X>at͡sir	t͡ʃ<Xpst>ir	t͡ʃ<X>ir	t͡ʃ<X>ir	t͡ʃ<Xpst>ar	t͡ʃ<Xpst>ar	t͡ʃ<X>ir	t͡ʃ<Xpst>ir	t͡ʃ<Xpst>ir	t͡ʃ<X>ar	t͡ʃ<Xpst>at͡sir	t͡ʃ<Xpst>ir	t͡ʃ<X>ar	t͡ʃ<X>et͡sar, t͡ʃ<X>et͡sir	t͡ʃ<Xpst>ir	t͡ʃ<X>ir	t͡ʃ<Xprs>ar, t͡ʃ<Xprs>ir	t͡ʃ<Xpst>ar	t͡ʃ<X>ar, t͡ʃ<X>ir	t͡ʃ<X>at͡sir, t͡ʃ<X>t͡sar	t͡ʃ<X>at͡sir	t͡ʃ<X>et͡sar, t͡ʃ<X>ar	t͡ʃ<Xpst>ar	t͡ʃ<Xpst>ir
negative indicative past 3pl	t͡ʃ<X>et͡sin	t͡ʃ<X>et͡sin	t͡ʃ<X>et͡san	t͡ʃ<X>et͡san	t͡ʃ<X>vet͡san	t͡ʃ<X>vet͡san	t͡ʃ<X>at͡sin	t͡ʃ<X>at͡sin	t͡ʃ<X>ut͡sin	t͡ʃ<X>ut͡sin, t͡ʃ<X>in	t͡ʃ<X>t͡sut͡sin	t͡ʃ<X>t͡sut͡sin	t͡ʃ<X>t͡sut͡sin	t͡ʃ<X>t͡sut͡sin	t͡ʃ<X>in	t͡ʃ<X>in	t͡ʃ<X>an	t͡ʃ<X>an	t͡ʃ<X>an	t͡ʃ<X>an	t͡ʃ<X>t͡san	t͡ʃ<X>t͡san	t͡ʃ<X>van	t͡ʃ<X>net͡sin	t͡ʃ<X>an	t͡ʃ<X>an	t͡ʃ<X>an	t͡ʃ<X>an	t͡ʃ<Xpst>an	t͡ʃ<Xpst>an	t͡ʃ<X>an		t͡ʃ<X>t͡san						t͡ʃ<Xpst>an	t͡ʃ<Xpst>an	t͡ʃ<X>at͡sin	t͡ʃ<Xpst>in	t͡ʃ<X>in	t͡ʃ<X>in	t͡ʃ<Xpst>an	t͡ʃ<Xpst>an	t͡ʃ<X>in	t͡ʃ<Xpst>in	t͡ʃ<Xpst>in	t͡ʃ<X>an	t͡ʃ<Xpst>at͡sin	t͡ʃ<Xpst>in	t͡ʃ<X>an	t͡ʃ<X>et͡san, t͡ʃ<X>et͡sin	t͡ʃ<Xpst>in	t͡ʃ<X>in	t͡ʃ<Xprs>an, t͡ʃ<Xprs>in	t͡ʃ<Xpst>an	t͡ʃ<X>an, t͡ʃ<X>in	t͡ʃ<X>at͡sin, t͡ʃ<X>t͡san	t͡ʃ<X>at͡sin	t͡ʃ<X>et͡san, t͡ʃ<X>an	t͡ʃ<Xpst>an	t͡ʃ<Xpst>in
negative indicative past 3sg	t͡ʃ<X>et͡s	t͡ʃ<X>et͡s	t͡ʃ<X>et͡saw	t͡ʃ<X>et͡saw	t͡ʃ<X>vet͡saw	t͡ʃ<X>vet͡saw	t͡ʃ<X>at͡s	t͡ʃ<X>at͡s	t͡ʃ<X>ut͡s	t͡ʃ<X>ut͡s, t͡ʃ<X>	t͡ʃ<X>t͡sut͡s	t͡ʃ<X>t͡sut͡s	t͡ʃ<X>t͡sut͡s	t͡ʃ<X>t͡sut͡s	t͡ʃ<X>	t͡ʃ<X>	t͡ʃ<X>aw	t͡ʃ<X>aw	t͡ʃ<X>aw	t͡ʃ<X>aw	t͡ʃ<X>t͡saw	t͡ʃ<X>t͡saw	t͡ʃ<X>vaw	t͡ʃ<X>net͡s	t͡ʃ<X>aw	t͡ʃ<X>aw	t͡ʃ<X>aw	t͡ʃ<X>aw	t͡ʃ<Xpst>aw	t͡ʃ<Xpst>aw	t͡ʃ<X>aw		t͡ʃ<X>t͡saw						t͡ʃ<Xpst>aw	t͡ʃ<Xpst>aw	t͡ʃ<X>at͡saw	t͡ʃ<Xpst>aw	t͡ʃ<X>aw	t͡ʃ<X>aw	t͡ʃ<Xpst>aw	t͡ʃ<Xpst>aw	t͡ʃ<X>aw	t͡ʃ<Xpst>aw	t͡ʃ<Xpst>aw	t͡ʃ<X>aw	t͡ʃ<Xps3>at͡s	t͡ʃ<Xpst>aw	t͡ʃ<X>aw	t͡ʃ<X>et͡s, t͡ʃ<X>et͡saw	t͡ʃ<Xpst>aw	t͡ʃ<X>aw	t͡ʃ<Xprs>aw	t͡ʃ<Xpst>aw	t͡ʃ<X>aw	t͡ʃ<X>at͡s, t͡ʃ<X>t͡saw	t͡ʃ<X>at͡s	t͡ʃ<X>et͡saw, t͡ʃ<X>aw	t͡ʃ<Xpst>aw	t͡ʃ<Xpst>aw
negative indicative past imperfect 1pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		t͡ʃ<X>eink	periphrasis	t͡ʃ<X>aink	t͡ʃeink	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative past imperfect 1sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		t͡ʃ<X>ei	periphrasis	t͡ʃ<X>ai	t͡ʃei	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative past imperfect 2pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		t͡ʃ<X>eik	periphrasis	t͡ʃ<X>aik	t͡ʃeik	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative past imperfect 2sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		t͡ʃ<X>eir	periphrasis	t͡ʃ<X>air	t͡ʃeir	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative past imperfect 3pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		t͡ʃ<X>ein	periphrasis	t͡ʃ<X>ain	t͡ʃein	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative past imperfect 3sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		t͡ʃ<X>er	periphrasis	t͡ʃ<X>ar	t͡ʃer	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 1pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		t͡ʃ<X>ink	periphrasis	t͡ʃ<X>ank	t͡ʃenk	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 1sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		t͡ʃ<X>im	periphrasis	t͡ʃ<X>am	t͡ʃem	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 2pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		t͡ʃ<X>ik	periphrasis	t͡ʃ<X>ak	t͡ʃek	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 2sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		t͡ʃ<X>is	periphrasis	t͡ʃ<X>as	t͡ʃes	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 3pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		t͡ʃ<X>in	periphrasis	t͡ʃ<X>an	t͡ʃen	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 3sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis		periphrasis		t͡ʃ<X>i	periphrasis	t͡ʃ<X>a	t͡ʃe	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative infinitival	t͡ʃ<X>el	t͡ʃ<X>el	t͡ʃ<X>il	t͡ʃ<X>il	t͡ʃ<X>vil	t͡ʃ<X>vil	t͡ʃ<X>al	t͡ʃ<X>al	t͡ʃ<X>ul	t͡ʃ<X>ul	t͡ʃ<X>t͡snel	t͡ʃ<X>t͡snel	t͡ʃ<X>t͡sənel	t͡ʃ<X>t͡snel	t͡ʃ<X>anel	t͡ʃ<X>anel	t͡ʃ<X>nil	t͡ʃ<X>nil	t͡ʃ<X>t͡ʃil	t͡ʃ<X>t͡ʃil	t͡ʃ<X>nal	t͡ʃ<X>nal	t͡ʃ<X>nul	t͡ʃ<X>nul	t͡ʃ<X>nal	t͡ʃ<X>nel	t͡ʃ<X>nal	t͡ʃ<X>nel	t͡ʃ<Xprs>al	t͡ʃ<Xprs>el	t͡ʃ<X>t͡ʃil	t͡ʃ<X>nal		t͡ʃ<X>il					t͡ʃ<Xprs>al	t͡ʃ<Xprs>al	t͡ʃ<X>al	t͡ʃ<Xprs>al	t͡ʃ<X>el	t͡ʃ<X>el	t͡ʃ<Xprs>al	t͡ʃ<Xprs>al	t͡ʃ<X>nel	t͡ʃ<Xprs>al	t͡ʃ<Xprs>el	t͡ʃ<X>il	t͡ʃ<Xprs>al	t͡ʃ<Xprs>el	t͡ʃ<X>il	t͡ʃ<X>il	t͡ʃ<Xprs>el	t͡ʃ<X>el	t͡ʃ<Xprs>nel	t͡ʃ<Xprs>al	t͡ʃ<X>nel	t͡ʃ<X>al	t͡ʃ<X>al	t͡ʃ<X>il	t͡ʃ<Xprs>el	t͡ʃ<Xprs>il
