indicative present 3sg	կ'<X>է	կը <X>է	կ'<X>ի	կը <X>ի	կ'<X>ուի	կը <X>ուի	կ'<X>այ	կը <X>այ	կ'<X>է, կ'<X>ու	կը <X>ու	կ'<X>ցնէ	կը <X>ցնէ	կ'<X>անէ	կը <X>անէ	կ'<X>նի	կը <X>նի	կ'<X>չի	կը <X>չի	կ'<X>նայ	կը <X>նայ	կ'<X>նու	կը <X>նու	կ'<X>նէ	կ'<X>նայ	կը <X>նէ	կը <X>նայ	կ'<Xprs>է	կ'<Xprs>այ	կը <X>չի	կը <X>ի	<X>նայ		կ'<X>էր	<X>ի	<X>է	<X>այ	է	կ'<Xprs>այ	կու <Xprs>այ	կու <X>այ	կու <Xprs>այ	կ'<X>է	կը <X>է	կ'<Xprs>այ	կը <Xprs>այ	կ'<X>նէ	կը <Xprs>այ	կը <Xprs>է	կ'<Xprs>այ	կը <Xprs>է	կը <X>ի	կ'<X>ի	կ'<Xprs>է	կ'<X>է	կը <Xbasic>նէ	կ'<Xprs>այ	կը <X>նէ	կը <X>այ	կը <X>այ	կը <X>ի	կ'<Xprs>է	կը <Xprs>ի
infinitival	<X>ել	<X>ել	<X>իլ	<X>իլ	<X>ուիլ	<X>ուիլ	<X>ալ	<X>ալ	<X>ուլ	<X>ուլ	<X>ցնել	<X>ցնել	<X>անել	<X>անել	<X>նիլ	<X>նիլ	<X>չիլ	<X>չիլ	<X>նալ	<X>նալ	<X>նուլ	<X>նուլ	<X>նել	<X>նալ	<X>նել	<X>նալ	<Xprs>ել	<Xprs>ալ	<X>չիլ	<X>իլ		<X>նալ	<X>իլ					<Xprs>ալ	<Xprs>ալ	<X>ալ	<Xprs>ալ	<X>ել	<X>ել	<Xprs>ալ	<Xprs>ալ	<X>նել	<Xprs>ալ	<Xprs>ել	<Xprs>ալ	<Xprs>ել	<X>իլ	<X>իլ	<Xprs>ել	<X>ել	<Xbasic>նել	<Xprs>ալ	<X>նել	<X>ալ	<X>ալ	<X>իլ	<Xprs>ել	<Xprs>իլ
negative future participle	չ<X>ելու	չ<X>ելու	չ<X>ելու	չ<X>ելու	չ<X>ուելու	չ<X>ուելու	չ<X>ալու	չ<X>ալու	չ<X>ելու	չ<X>ելու	չ<X>ցնելու	չ<X>ցնելու	չ<X>անելու	չ<X>անելու	չ<X>նելու	չ<X>նելու	չ<X>չելու	չ<X>չելու	չ<X>նալու	չ<X>նալու	չ<X>նելու	չ<X>նելու	չ<X>նելու	չ<X>նալու	չ<X>նելու	չ<X>նալու	չ<Xprs>ելու	չ<Xprs>ալու	չ<X>չելու	չ<X>ելու		չ<X>նալու	չ<X>ելու					չ<Xprs>ալու	չ<Xprs>ալու	չ<X>ալու	չ<Xprs>ալու	չ<X>ելու	չ<X>ելու	չ<Xprs>ալու	չ<Xprs>ալու	չ<X>նելու	չ<Xprs>ալու	չ<Xprs>ելու	չ<Xprs>ալու	չ<Xprs>ելու	չ<X>ելու	չ<X>ելու	չ<Xprs>ելու	չ<X>ելու	չ<Xbasic>նելու	չ<Xprs>ալու	չ<X>նելու	չ<X>ալու	չ<X>ալու	չ<X>ելու	չ<Xprs>ելու	չ<Xprs>ելու
negative indicative past 1pl	չ<X>եցինք	չ<X>եցինք	չ<X>եցանք	չ<X>եցանք	չ<X>ուեցանք	չ<X>ուեցանք	չ<X>ացինք	չ<X>ացինք	չ<X>ուցինք	չ<X>ուցինք, չ<X>ինք	չ<X>ցուցինք	չ<X>ցուցինք	չ<X>ինք	չ<X>ինք	չ<X>անք	չ<X>անք	չ<X>անք	չ<X>անք	չ<X>ցանք	չ<X>ցանք	չ<X>ուանք	չ<X>նեցինք	չ<X>անք	չ<X>անք	չ<X>անք	չ<X>անք	չ<Xpst>անք	չ<Xpst>անք	չ<X>անք	չ<X>անք	չ<X>ցանք							չ<Xpst>անք	չ<Xpst>անք	չ<X>ացինք	չ<Xpst>ինք	չ<X>ինք	չ<X>ինք	չ<Xpst>անք	չ<Xpst>անք	չ<X>ինք	չ<Xpst>ինք	չ<Xpst>ինք	չ<Xpst>ացինք	չ<Xpst>ինք	չ<X>անք	չ<X>եցանք, չ<X>եցինք	չ<Xpst>ինք	չ<X>ինք	չ<Xbasic>անք, չ<Xbasic>ինք	չ<Xpst>անք	չ<X>անք, չ<X>ինք	չ<X>ացինք, չ<X>ցանք	չ<X>ացինք	չ<X>եցանք, չ<X>անք	չ<Xpst>անք	չ<Xpst>ինք
negative indicative past 1sg	չ<X>եցի	չ<X>եցի	չ<X>եցայ	չ<X>եցայ	չ<X>ուեցայ	չ<X>ուեցայ	չ<X>ացի	չ<X>ացի	չ<X>ուցի	չ<X>ուցի, չ<X>ի	չ<X>ցուցի	չ<X>ցուցի	չ<X>ի	չ<X>ի	չ<X>այ	չ<X>այ	չ<X>այ	չ<X>այ	չ<X>ցայ	չ<X>ցայ	չ<X>ուայ	չ<X>նեցի	չ<X>այ	չ<X>այ	չ<X>այ	չ<X>այ	չ<Xpst>այ	չ<Xpst>այ	չ<X>այ	չ<X>այ	չ<X>ցայ							չ<Xpst>այ	չ<Xpst>այ	չ<X>ացի	չ<Xpst>ի	չ<X>ի	չ<X>ի	չ<Xpst>այ	չ<Xpst>այ	չ<X>ի	չ<Xpst>ի	չ<Xpst>ի	չ<Xpst>ացի	չ<Xpst>ի	չ<X>այ	չ<X>եցայ, չ<X>եցի	չ<Xpst>ի	չ<X>ի	չ<Xbasic>այ, չ<Xbasic>ի	չ<Xpst>այ	չ<X>այ, չ<X>ի	չ<X>ացի, չ<X>ցայ	չ<X>ացի	չ<X>եցայ, չ<X>այ	չ<Xpst>այ	չ<Xpst>ի
negative indicative past 2pl	չ<X>եցիք	չ<X>եցիք	չ<X>եցաք	չ<X>եցաք	չ<X>ուեցաք	չ<X>ուեցաք	չ<X>ացիք	չ<X>ացիք	չ<X>ուցիք	չ<X>ուցիք, չ<X>իք	չ<X>ցուցիք	չ<X>ցուցիք	չ<X>իք	չ<X>իք	չ<X>աք	չ<X>աք	չ<X>աք	չ<X>աք	չ<X>ցաք	չ<X>ցաք	չ<X>ուաք	չ<X>նեցիք	չ<X>աք	չ<X>աք	չ<X>աք	չ<X>աք	չ<Xpst>աք	չ<Xpst>աք	չ<X>աք	չ<X>աք	չ<X>ցաք							չ<Xpst>աք	չ<Xpst>աք	չ<X>ացիք	չ<Xpst>իք	չ<X>իք	չ<X>իք	չ<Xpst>աք	չ<Xpst>աք	չ<X>իք	չ<Xpst>իք	չ<Xpst>իք	չ<Xpst>ացիք	չ<Xpst>իք	չ<X>աք	չ<X>եցաք, չ<X>եցիք	չ<Xpst>իք	չ<X>իք	չ<Xbasic>աք, չ<Xbasic>իք	չ<Xpst>աք	չ<X>աք, չ<X>իք	չ<X>ացիք, չ<X>ցաք	չ<X>ացիք	չ<X>եցաք, չ<X>աք	չ<Xpst>աք	չ<Xpst>իք
negative indicative past 2sg	չ<X>եցիր	չ<X>եցիր	չ<X>եցար	չ<X>եցար	չ<X>ուեցար	չ<X>ուեցար	չ<X>ացիր	չ<X>ացիր	չ<X>ուցիր	չ<X>ուցիր, չ<X>իր	չ<X>ցուցիր	չ<X>ցուցիր	չ<X>իր	չ<X>իր	չ<X>ար	չ<X>ար	չ<X>ար	չ<X>ար	չ<X>ցար	չ<X>ցար	չ<X>ուար	չ<X>նեցիր	չ<X>ար	չ<X>ար	չ<X>ար	չ<X>ար	չ<Xpst>ար	չ<Xpst>ար	չ<X>ար	չ<X>ար	չ<X>ցար							չ<Xpst>ար	չ<Xpst>ար	չ<X>ացիր	չ<Xpst>իր	չ<X>իր	չ<X>իր	չ<Xpst>ար	չ<Xpst>ար	չ<X>իր	չ<Xpst>իր	չ<Xpst>իր	չ<Xpst>ացիր	չ<Xpst>իր	չ<X>ար	չ<X>եցար, չ<X>եցիր	չ<Xpst>իր	չ<X>իր	չ<Xbasic>ար, չ<Xbasic>իր	չ<Xpst>ար	չ<X>ար, չ<X>իր	չ<X>ացիր, չ<X>ցար	չ<X>ացիր	չ<X>եցար, չ<X>ար	չ<Xpst>ար	չ<Xpst>իր
negative indicative past 3pl	չ<X>եցին	չ<X>եցին	չ<X>եցան	չ<X>եցան	չ<X>ուեցան	չ<X>ուեցան	չ<X>ացին	չ<X>ացին	չ<X>ուցին	չ<X>ուցին, չ<X>ին	չ<X>ցուցին	չ<X>ցուցին	չ<X>ին	չ<X>ին	չ<X>ան	չ<X>ան	չ<X>ան	չ<X>ան	չ<X>ցան	չ<X>ցան	չ<X>ուան	չ<X>նեցին	չ<X>ան	չ<X>ան	չ<X>ան	չ<X>ան	չ<Xpst>ան	չ<Xpst>ան	չ<X>ան	չ<X>ան	չ<X>ցան							չ<Xpst>ան	չ<Xpst>ան	չ<X>ացին	չ<Xpst>ին	չ<X>ին	չ<X>ին	չ<Xpst>ան	չ<Xpst>ան	չ<X>ին	չ<Xpst>ին	չ<Xpst>ին	չ<Xpst>ացին	չ<Xpst>ին	չ<X>ան	չ<X>եցան, չ<X>եցին	չ<Xpst>ին	չ<X>ին	չ<Xbasic>ան, չ<Xbasic>ին	չ<Xpst>ան	չ<X>ան, չ<X>ին	չ<X>ացին, չ<X>ցան	չ<X>ացին	չ<X>եցան, չ<X>ան	չ<Xpst>ան	չ<Xpst>ին
negative indicative past 3sg	չ<X>եց	չ<X>եց	չ<X>եցաւ	չ<X>եցաւ	չ<X>ուեցաւ	չ<X>ուեցաւ	չ<X>աց	չ<X>աց	չ<X>ուց	չ<X>ուց, չ<X>	չ<X>ցուց	չ<X>ցուց	չ<X>	չ<X>	չ<X>աւ	չ<X>աւ	չ<X>աւ	չ<X>աւ	չ<X>ցաւ	չ<X>ցաւ	չ<X>ուաւ	չ<X>նեց	չ<X>աւ	չ<X>աւ	չ<X>աւ	չ<X>աւ	չ<Xpst>աւ	չ<Xpst>աւ	չ<X>աւ	չ<X>աւ	չ<X>ցաւ							չ<Xpst>աւ	չ<Xpst>աւ	չ<X>ացաւ	չ<Xpst>աւ	չ<X>աւ	չ<X>աւ	չ<Xpst>աւ	չ<Xpst>աւ	չ<X>աւ	չ<Xpst>աւ	չ<Xpst>աւ	չ<Xps3>աց	չ<Xpst>աւ	չ<X>աւ	չ<X>եց, չ<X>եցաւ	չ<Xpst>աւ	չ<X>աւ	չ<Xbasic>աւ	չ<Xpst>աւ	չ<X>աւ	չ<X>աց, չ<X>ցաւ	չ<X>աց	չ<X>եցաւ, չ<X>աւ	չ<Xpst>աւ	չ<Xpst>աւ
negative indicative past imperfective 1pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			չ<X>էինք	periphrasis	չ<X>այինք	չէինք	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative past imperfective 1sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			չ<X>էի	periphrasis	չ<X>այի	չէի	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative past imperfective 2pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			չ<X>էիք	periphrasis	չ<X>այիք	չէիք	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative past imperfective 2sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			չ<X>էիր	periphrasis	չ<X>այիր	չէիր	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative past imperfective 3pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			չ<X>էին	periphrasis	չ<X>ային	չէին	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative past imperfective 3sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			չ<X>էր	periphrasis	չ<X>ար	չէր	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 1pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			չ<X>ինք	periphrasis	չ<X>անք	չենք	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 1sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			չ<X>իմ	periphrasis	չ<X>ամ	չեմ	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 2pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			չ<X>իք	periphrasis	չ<X>աք	չէք	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 2sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			չ<X>իս	periphrasis	չ<X>աս	չես	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 3pl	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			չ<X>ին	periphrasis	չ<X>ան	չեն	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative indicative present 3sg	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis			չ<X>ի	periphrasis	չ<X>այ	չէ	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis	periphrasis
negative infinitival	չ<X>ել	չ<X>ել	չ<X>իլ	չ<X>իլ	չ<X>ուիլ	չ<X>ուիլ	չ<X>ալ	չ<X>ալ	չ<X>ուլ	չ<X>ուլ	չ<X>ցնել	չ<X>ցնել	չ<X>անել	չ<X>անել	չ<X>նիլ	չ<X>նիլ	չ<X>չիլ	չ<X>չիլ	չ<X>նալ	չ<X>նալ	չ<X>նուլ	չ<X>նուլ	չ<X>նել	չ<X>նալ	չ<X>նել	չ<X>նալ	չ<Xprs>ել	չ<Xprs>ալ	չ<X>չիլ	չ<X>իլ		չ<X>նալ	չ<X>իլ					չ<Xprs>ալ	չ<Xprs>ալ	չ<X>ալ	չ<Xprs>ալ	չ<X>ել	չ<X>ել	չ<Xprs>ալ	չ<Xprs>ալ	չ<X>նել	չ<Xprs>ալ	չ<Xprs>ել	չ<Xprs>ալ	չ<Xprs>ել	չ<X>իլ	չ<X>իլ	չ<Xprs>ել	չ<X>ել	չ<Xbasic>նել	չ<Xprs>ալ	չ<X>նել	չ<X>ալ	չ<X>ալ	չ<X>իլ	չ<Xprs>ել	չ<Xprs>իլ
negative perfective participle	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ուած	չ<X>ուած	չ<X>ացած	չ<X>ացած	չ<X>ած, չ<X>ուցած	չ<X>ած, չ<X>ուցած	չ<X>ցուցած	չ<X>ցուցած	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ցած	չ<X>ցած	չ<X>ուած	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ած	չ<X>ած	չ<Xpst>ած	չ<Xpst>ած	չ<X>ած	չ<X>ած	չ<X>ցած							չ<Xpst>ած	չ<Xpst>ած	չ<X>ացած	չ<Xpst>ած	չ<X>ած	չ<X>ած	չ<Xpst>ած	չ<Xpst>ած	չ<X>ած	չ<Xpst>ած	չ<Xpst>ած	չ<Xpst>ացած	չ<Xpst>ած	չ<X>ած	չ<X>ած	չ<Xpst>ած	չ<X>ած	չ<Xbasic>ած	չ<Xpst>ած	չ<X>ած	չ<X>ցած	չ<X>ացած	չ<X>ած	չ<Xpst>ած	չ<Xpst>ած
negative prospective participle	չ<X>ելիք	չ<X>ելիք	չ<X>ելիք	չ<X>ելիք	չ<X>ուելիք	չ<X>ուելիք	չ<X>ալիք	չ<X>ալիք	չ<X>ելիք	չ<X>ելիք	չ<X>ցնելիք	չ<X>ցնելիք	չ<X>անելիք	չ<X>անելիք	չ<X>նելիք	չ<X>նելիք	չ<X>չելիք	չ<X>չելիք	չ<X>նալիք	չ<X>նալիք	չ<X>նելիք	չ<X>նելիք	չ<X>նելիք	չ<X>նալիք	չ<X>նելիք	չ<X>նալիք	չ<Xprs>ելիք	չ<Xprs>ալիք	չ<X>չելիք	չ<X>ելիք		չ<X>նալիք	չ<X>ելիք					չ<Xprs>ալիք	չ<Xprs>ալիք	չ<X>ալիք	չ<Xprs>ալիք	չ<X>ելիք	չ<X>ելիք	չ<Xprs>ալիք	չ<Xprs>ալիք	չ<X>նելիք	չ<Xprs>ալիք	չ<Xprs>ելիք	չ<Xprs>ալիք	չ<Xprs>ելիք	չ<X>ելիք	չ<X>ելիք	չ<Xprs>ելիք	չ<X>ելիք	չ<Xbasic>նելիք	չ<Xprs>ալիք	չ<X>նելիք	չ<X>ալիք	չ<X>ալիք	չ<X>ելիք	չ<Xprs>ելիք	չ<Xprs>ելիք
negative subject participle	չ<X>ող	չ<X>ող	չ<X>ող	չ<X>ող	չ<X>ուող	չ<X>ուող	չ<X>ացող	չ<X>ացող	չ<X>ող, չ<X>ուցող	չ<X>ող, չ<X>ուցող	չ<X>ցնող	չ<X>ցնող	չ<X>անող	չ<X>անող	չ<X>նող	չ<X>նող			չ<X>ցող	չ<X>ցող	չ<X>ուող	չ<X>նող, չ<X>ող	չ<X>նող	չ<X>նող	չ<X>նող	չ<X>նող	չ<Xprs>ող	չ<Xprs>ող	չ<X>չող	չ<X>ող	չ<X>ցող							չ<Xpst>ող	չ<Xpst>ող	չ<X>ացող	չ<Xpst>ող	չ<X>ող	չ<X>ող	չ<Xpst>ող	չ<Xpst>ող	չ<X>նող	չ<Xpst>ող	չ<Xprs>ող	չ<Xpst>ացող	չ<Xprs>ող	չ<X>ող	չ<X>ող	չ<Xprs>ող	չ<X>ող	չ<Xbasic>նող	չ<Xpst>ող	չ<X>նող	չ<X>ցող	չ<X>ացող	չ<X>ող	չ<Xprs>ող	չ<Xprs>ող
negative subjunctive past imperfective 1pl	չ<X>էինք	չ<X>էինք	չ<X>էինք	չ<X>էինք	չ<X>ուէինք	չ<X>ուէինք	չ<X>այինք	չ<X>այինք	չ<X>էինք, չ<X>ուինք	չ<X>էինք, չ<X>ուինք	չ<X>ցնէինք	չ<X>ցնէինք	չ<X>անէինք	չ<X>անէինք	չ<X>նէինք	չ<X>նէինք			չ<X>նայինք	չ<X>նայինք	չ<X>նէինք, չ<X>նուինք	չ<X>նէինք	չ<X>նէինք	չ<X>նայինք	չ<X>նէինք	չ<X>նայինք	չ<Xprs>էինք	չ<Xprs>այինք	չ<X>չէինք	չ<X>էինք	չ<X>նայինք	չ<X>նայինք		չ<X>էինք	չ<X>էինք	չ<X>այինք		չ<Xprs>այինք	չ<Xprs>այինք	չ<X>այինք	չ<Xprs>այինք	չ<X>էինք	չ<X>էինք	չ<Xprs>այինք	չ<Xprs>այինք	չ<X>նէինք	չ<Xprs>այինք	չ<Xprs>էինք	չ<Xprs>այինք	չ<Xprs>էինք	չ<X>էինք	չ<X>էինք	չ<Xprs>էինք	չ<X>էինք	չ<Xbasic>նէինք	չ<Xprs>այինք	չ<X>նէինք	չ<X>այինք	չ<X>այինք	չ<X>էինք	չ<Xprs>էինք	չ<Xprs>էինք
negative subjunctive past imperfective 1sg	չ<X>էի	չ<X>էի	չ<X>էի	չ<X>էի	չ<X>ուէի	չ<X>ուէի	չ<X>այի	չ<X>այի	չ<X>էի, չ<X>ուի	չ<X>էի, չ<X>ուի	չ<X>ցնէի	չ<X>ցնէի	չ<X>անէի	չ<X>անէի	չ<X>նէի	չ<X>նէի			չ<X>նայի	չ<X>նայի	չ<X>նէի, չ<X>նուի	չ<X>նէի	չ<X>նէի	չ<X>նայի	չ<X>նէի	չ<X>նայի	չ<Xprs>էի	չ<Xprs>այի	չ<X>չէի	չ<X>էի	չ<X>նայի	չ<X>նայի		չ<X>էի	չ<X>էի	չ<X>այի		չ<Xprs>այի	չ<Xprs>այի	չ<X>այի	չ<Xprs>այի	չ<X>էի	չ<X>էի	չ<Xprs>այի	չ<Xprs>այի	չ<X>նէի	չ<Xprs>այի	չ<Xprs>էի	չ<Xprs>այի	չ<Xprs>էի	չ<X>էի	չ<X>էի	չ<Xprs>էի	չ<X>էի	չ<Xbasic>նէի	չ<Xprs>այի	չ<X>նէի	չ<X>այի	չ<X>այի	չ<X>էի	չ<Xprs>էի	չ<Xprs>էի
negative subjunctive past imperfective 2pl	չ<X>էիք	չ<X>էիք	չ<X>էիք	չ<X>էիք	չ<X>ուէիք	չ<X>ուէիք	չ<X>այիք	չ<X>այիք	չ<X>էիք, չ<X>ուիք	չ<X>էիք, չ<X>ուիք	չ<X>ցնէիք	չ<X>ցնէիք	չ<X>անէիք	չ<X>անէիք	չ<X>նէիք	չ<X>նէիք			չ<X>նայիք	չ<X>նայիք	չ<X>նէիք, չ<X>նուիք	չ<X>նէիք	չ<X>նէիք	չ<X>նայիք	չ<X>նէիք	չ<X>նայիք	չ<Xprs>էիք	չ<Xprs>այիք	չ<X>չէիք	չ<X>էիք	չ<X>նայիք	չ<X>նայիք		չ<X>էիք	չ<X>էիք	չ<X>այիք		չ<Xprs>այիք	չ<Xprs>այիք	չ<X>այիք	չ<Xprs>այիք	չ<X>էիք	չ<X>էիք	չ<Xprs>այիք	չ<Xprs>այիք	չ<X>նէիք	չ<Xprs>այիք	չ<Xprs>էիք	չ<Xprs>այիք	չ<Xprs>էիք	չ<X>էիք	չ<X>էիք	չ<Xprs>էիք	չ<X>էիք	չ<Xbasic>նէիք	չ<Xprs>այիք	չ<X>նէիք	չ<X>այիք	չ<X>այիք	չ<X>էիք	չ<Xprs>էիք	չ<Xprs>էիք
